author,year,title,source,ocr_status
Anonymous,1685,"In Black-Fryers, next door to the Sugar-loaf at the upper end of the Pav'd alley from Bridewell stai",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1687,"The Gentleman's new jockey, or, Farrier's approved guide containing the exactest rules and methods f",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1687,"Wealthy farmers choice, or, The beautiful damosels fortunate marriage Fair beauty bright, was his de",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1688,The Pleasures of matrimony intermix'd with variety of merry and delightful stories  containing the,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1688,Two new novels ... translated out of the French by P.B.G.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1689,The case of their Majesties sugar plantations.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1690,"An English herbal, or, A discovery of the physical vertues of all herbs in this kingdom what planet",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1690,"It is humbly offered by some uninterested persons that the laying a greater duty on low-wines, or sp",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1690,"Reasons humbly offer'd to the honourable the Commons of England assembled in Parliament, shewing the",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1690,"Reasons humbly offered to the Honourable the House of Commons, why new impositions should not be lai",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1690,"The case of the Company of Distillers of London, in reference to a bill, intituled, A bill for incou",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1690,The case of the planters and traders belonging to the English sugar plantations,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1690,"The case, or present state of the refiners of sugar in England",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1690,The compleat English and French cook describing the best and newest ways of ordering and dressing al,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1690,"The gentlewoman's delight in cookery containing the newest art of dressing all sorts of flesh, fowl,",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1691,"A most cruel and terrible engagement between the confederates of the Upper and Lower Alsatias, the P",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1691,"The interest of the nation, as it respects all the sugar-plantations abroad, and refining of sugars",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1691,"The royal address, or, The lion's complaint against the wild beasts of the forrest",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1692,A brief but most true relation of the late barbarous and bloody plot of the negro's in the island of Barbados,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1692,"A country dialogue between William and James, on the monthly fast-day with reflections on the earthq",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1692,The Present war no burthen to England,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1693,"Proposals, shewing how a duty on sugars, imposed by an act expiring in June next, may be continued,",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1693,"The Genteel house-keepers pastime, or, The mode of carving at the table represented in a pack of pla",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1693,"The truest and largest account of the late earthquake in Jamaica, June the 7th. 1692. written by a r",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1693,[A bond given to the captain of every ship by the seamen],EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1694,Sept 7. 1694. Adjoine. Appoint a day for ye State of the nation. Expedition of Bre[...] and Jamaica,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1694,"The compleat cook or, the whole art of cookery Describing the best and newest ways of ordering and",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1695,A reply to a paper entituled An answer to the sugar-refiners paper.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1695,An answer to the sugar-bakers or sugar-refiners paper.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1695,"Reasons humbly offer'd, why a duty should not be laid on sugars",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1695,"Reasons humbly offered (in behalf of the island of Barbados) to the honourable House of Commons, aga",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1695,Reasons humbly offered against laying a farther imposition upon sugar.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1695,"Reasons humbly offered to the Honourable House of Commons, why no farther duty or excise be laid upo",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1695,"Some considerations about the intended doubling the old subsidy, humbly offered with respect to suga",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1695,"The Complete jockey, or, The most exact rules and methods to be observed for the training up of race",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1695,"The case of the salt-refiners in Suffolk, Essex, and Norfolk",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1695,The irregular and disorderly state of the plantation-trade discuss'd and humbly offered to the consi,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1695,"The present case of a Barbados planter, and reasons against laying a further duty on sugar.",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1695,The true cause of Holland and Hamburgh's supplying those markets with refined sugar which England fo,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1695,"Thesaurus geographicus a new body of geography, or, A compleat description of the earth ... collecte",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1695,"True lovers victory or The northern couple agreed. To a rare Northern tune, or Jennyscog wheel.",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1696,",The detection of a popish cheat, or, A true account of the invention and discovery of the story of",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1696,A Letter to a friend concerning the East India trade,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1696,A Short account of the manifest hand of God that hath fallen upon several marshals and their deputie,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1696,Some considerations concerning the prejudice which the Scotch act establishing a company to trade to,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1696,"The case of the French Protestants refugees, settled in and about London, and in the English plantat",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1697,"A new book of knowledge treating of things, whereof some are profitable, some precious, and some ple",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1697,"Aristotle's master-piece compleated in two parts the first containing the secrets of generation, in",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1697,"Reasons humbly offer'd, why a duty should not be laid on sugars.",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1698,"In vino veritas or, A conference betwixt Chip the cooper, and Dash the drawer (being both boozy) di",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1698,"The English pilot. describing the sea-coasts, capes, head-lands, rivers, bays, roads, havens, harbou",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1698,"The New atlas, or, Travels and voyages in Europe, Asia, Africa, and America, thro' the most renowned",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1698,"The case of the refiners of England, with reference to forreign imported molossoes [sic], a duty int",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1698,The state of the case of the sugar plantations in America.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1698,"Voyages and discoveries in South-America the first up the river of Amazons to Quito in Peru, and bac",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1699,"A letter from a gentleman in America, to his friend in Scotland",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1699,"A letter, giving a descripton of the Isthmus of Darian (where the Scot's colonie is settled;) from a",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1699,A refutuation of Dr. Olyphant's defence of his short discourse of the usefulness of vomiting in feve,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1699,"A short account from, and description of the Isthmus of Darien, where the Scots Collony are settled",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1699,"Aristotle's manual of choice secrets, shewing the whole mystery of generation  with receipts to pre",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1699,"England's happiness improved or, An infallible way to get riches, encrease plenty, and promote plea",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1699,"Geography anatomiz'd, or, The compleat geographical grammar being a short and exact analysis of the",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1699,The case of Andrew and Jeronimy Clifford,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1700,"A Further and more true account of the apprehending and taking of Gerard Dremelius the Drawer, for t",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1700,"A Present remedy for the poor, or, The most probable means to provide well for the poor of the natio",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1700,A letter to S C.M. a member of Parliament from an inhabitant of the island of Barbadoes.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1700,A true relation of a most horrid conspiracy and running away with the ship Adventure having on board,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1700,An enquiry into the causes of the miscarriage of the scots colony at darien,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1700,Directions for Sugar Plums,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1700,Imperial chocolate made by a German lately come into England.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1700,The English acquisitions in Guinea and East-India,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1700,"The flattering young man and the modest maid. To be sung to the pleasant tune of, The Duke of Floren",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1704,Female Policy Detected,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1710,Whereas the Queen has been pleased to direct,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Anonymous,1712,"Some considerations humbly offered, against Granting the Sole TRade to Guiny from cape blanco to cape lopez",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
